,name,filename,filepath,genre
605,Amedeo_Modigliani,Amedeo_Modigliani_115.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_115.jpg,Expressionism
606,Amedeo_Modigliani,Amedeo_Modigliani_116.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_116.jpg,Expressionism
607,Amedeo_Modigliani,Amedeo_Modigliani_117.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_117.jpg,Expressionism
608,Amedeo_Modigliani,Amedeo_Modigliani_118.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_118.jpg,Expressionism
609,Amedeo_Modigliani,Amedeo_Modigliani_119.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_119.jpg,Expressionism
610,Amedeo_Modigliani,Amedeo_Modigliani_12.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_12.jpg,Expressionism
611,Amedeo_Modigliani,Amedeo_Modigliani_120.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_120.jpg,Expressionism
612,Amedeo_Modigliani,Amedeo_Modigliani_121.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_121.jpg,Expressionism
613,Amedeo_Modigliani,Amedeo_Modigliani_122.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_122.jpg,Expressionism
614,Amedeo_Modigliani,Amedeo_Modigliani_123.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_123.jpg,Expressionism
615,Amedeo_Modigliani,Amedeo_Modigliani_124.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_124.jpg,Expressionism
616,Amedeo_Modigliani,Amedeo_Modigliani_125.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_125.jpg,Expressionism
617,Amedeo_Modigliani,Amedeo_Modigliani_126.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_126.jpg,Expressionism
618,Amedeo_Modigliani,Amedeo_Modigliani_127.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_127.jpg,Expressionism
619,Amedeo_Modigliani,Amedeo_Modigliani_128.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_128.jpg,Expressionism
620,Amedeo_Modigliani,Amedeo_Modigliani_129.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_129.jpg,Expressionism
621,Amedeo_Modigliani,Amedeo_Modigliani_13.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_13.jpg,Expressionism
622,Amedeo_Modigliani,Amedeo_Modigliani_130.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_130.jpg,Expressionism
623,Amedeo_Modigliani,Amedeo_Modigliani_131.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_131.jpg,Expressionism
624,Amedeo_Modigliani,Amedeo_Modigliani_132.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_132.jpg,Expressionism
625,Amedeo_Modigliani,Amedeo_Modigliani_133.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_133.jpg,Expressionism
626,Amedeo_Modigliani,Amedeo_Modigliani_134.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_134.jpg,Expressionism
627,Amedeo_Modigliani,Amedeo_Modigliani_135.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_135.jpg,Expressionism
628,Amedeo_Modigliani,Amedeo_Modigliani_136.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_136.jpg,Expressionism
629,Amedeo_Modigliani,Amedeo_Modigliani_137.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_137.jpg,Expressionism
630,Amedeo_Modigliani,Amedeo_Modigliani_138.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_138.jpg,Expressionism
631,Amedeo_Modigliani,Amedeo_Modigliani_139.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_139.jpg,Expressionism
632,Amedeo_Modigliani,Amedeo_Modigliani_14.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_14.jpg,Expressionism
633,Amedeo_Modigliani,Amedeo_Modigliani_140.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_140.jpg,Expressionism
634,Amedeo_Modigliani,Amedeo_Modigliani_141.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_141.jpg,Expressionism
635,Amedeo_Modigliani,Amedeo_Modigliani_142.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_142.jpg,Expressionism
636,Amedeo_Modigliani,Amedeo_Modigliani_143.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_143.jpg,Expressionism
637,Amedeo_Modigliani,Amedeo_Modigliani_144.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_144.jpg,Expressionism
638,Amedeo_Modigliani,Amedeo_Modigliani_145.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_145.jpg,Expressionism
639,Amedeo_Modigliani,Amedeo_Modigliani_146.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_146.jpg,Expressionism
640,Amedeo_Modigliani,Amedeo_Modigliani_147.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_147.jpg,Expressionism
641,Amedeo_Modigliani,Amedeo_Modigliani_148.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_148.jpg,Expressionism
642,Amedeo_Modigliani,Amedeo_Modigliani_149.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_149.jpg,Expressionism
643,Amedeo_Modigliani,Amedeo_Modigliani_15.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_15.jpg,Expressionism
644,Amedeo_Modigliani,Amedeo_Modigliani_150.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_150.jpg,Expressionism
645,Amedeo_Modigliani,Amedeo_Modigliani_151.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_151.jpg,Expressionism
646,Amedeo_Modigliani,Amedeo_Modigliani_152.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_152.jpg,Expressionism
647,Amedeo_Modigliani,Amedeo_Modigliani_153.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_153.jpg,Expressionism
648,Amedeo_Modigliani,Amedeo_Modigliani_154.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_154.jpg,Expressionism
649,Amedeo_Modigliani,Amedeo_Modigliani_155.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_155.jpg,Expressionism
650,Amedeo_Modigliani,Amedeo_Modigliani_156.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_156.jpg,Expressionism
651,Amedeo_Modigliani,Amedeo_Modigliani_157.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_157.jpg,Expressionism
652,Amedeo_Modigliani,Amedeo_Modigliani_158.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_158.jpg,Expressionism
653,Amedeo_Modigliani,Amedeo_Modigliani_159.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_159.jpg,Expressionism
654,Amedeo_Modigliani,Amedeo_Modigliani_16.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_16.jpg,Expressionism
655,Amedeo_Modigliani,Amedeo_Modigliani_160.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_160.jpg,Expressionism
656,Amedeo_Modigliani,Amedeo_Modigliani_161.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_161.jpg,Expressionism
657,Amedeo_Modigliani,Amedeo_Modigliani_162.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_162.jpg,Expressionism
658,Amedeo_Modigliani,Amedeo_Modigliani_163.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_163.jpg,Expressionism
659,Amedeo_Modigliani,Amedeo_Modigliani_164.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_164.jpg,Expressionism
660,Amedeo_Modigliani,Amedeo_Modigliani_165.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_165.jpg,Expressionism
661,Amedeo_Modigliani,Amedeo_Modigliani_166.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_166.jpg,Expressionism
662,Amedeo_Modigliani,Amedeo_Modigliani_167.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_167.jpg,Expressionism
663,Amedeo_Modigliani,Amedeo_Modigliani_168.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_168.jpg,Expressionism
664,Amedeo_Modigliani,Amedeo_Modigliani_169.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_169.jpg,Expressionism
665,Amedeo_Modigliani,Amedeo_Modigliani_17.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_17.jpg,Expressionism
666,Amedeo_Modigliani,Amedeo_Modigliani_170.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_170.jpg,Expressionism
667,Amedeo_Modigliani,Amedeo_Modigliani_171.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_171.jpg,Expressionism
668,Amedeo_Modigliani,Amedeo_Modigliani_172.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_172.jpg,Expressionism
669,Amedeo_Modigliani,Amedeo_Modigliani_173.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_173.jpg,Expressionism
670,Amedeo_Modigliani,Amedeo_Modigliani_174.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_174.jpg,Expressionism
671,Amedeo_Modigliani,Amedeo_Modigliani_175.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_175.jpg,Expressionism
672,Amedeo_Modigliani,Amedeo_Modigliani_176.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_176.jpg,Expressionism
673,Amedeo_Modigliani,Amedeo_Modigliani_177.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_177.jpg,Expressionism
674,Amedeo_Modigliani,Amedeo_Modigliani_178.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_178.jpg,Expressionism
675,Amedeo_Modigliani,Amedeo_Modigliani_179.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_179.jpg,Expressionism
676,Amedeo_Modigliani,Amedeo_Modigliani_18.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_18.jpg,Expressionism
677,Amedeo_Modigliani,Amedeo_Modigliani_180.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_180.jpg,Expressionism
678,Amedeo_Modigliani,Amedeo_Modigliani_181.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_181.jpg,Expressionism
679,Amedeo_Modigliani,Amedeo_Modigliani_182.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_182.jpg,Expressionism
680,Amedeo_Modigliani,Amedeo_Modigliani_183.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_183.jpg,Expressionism
681,Amedeo_Modigliani,Amedeo_Modigliani_184.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_184.jpg,Expressionism
682,Amedeo_Modigliani,Amedeo_Modigliani_185.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_185.jpg,Expressionism
683,Amedeo_Modigliani,Amedeo_Modigliani_186.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_186.jpg,Expressionism
684,Amedeo_Modigliani,Amedeo_Modigliani_187.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_187.jpg,Expressionism
685,Amedeo_Modigliani,Amedeo_Modigliani_188.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_188.jpg,Expressionism
686,Amedeo_Modigliani,Amedeo_Modigliani_189.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_189.jpg,Expressionism
687,Amedeo_Modigliani,Amedeo_Modigliani_19.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_19.jpg,Expressionism
688,Amedeo_Modigliani,Amedeo_Modigliani_190.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_190.jpg,Expressionism
689,Amedeo_Modigliani,Amedeo_Modigliani_191.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_191.jpg,Expressionism
690,Amedeo_Modigliani,Amedeo_Modigliani_192.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_192.jpg,Expressionism
691,Amedeo_Modigliani,Amedeo_Modigliani_193.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_193.jpg,Expressionism
692,Amedeo_Modigliani,Amedeo_Modigliani_2.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_2.jpg,Expressionism
693,Amedeo_Modigliani,Amedeo_Modigliani_20.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_20.jpg,Expressionism
694,Amedeo_Modigliani,Amedeo_Modigliani_21.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_21.jpg,Expressionism
695,Amedeo_Modigliani,Amedeo_Modigliani_22.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_22.jpg,Expressionism
696,Amedeo_Modigliani,Amedeo_Modigliani_23.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_23.jpg,Expressionism
697,Amedeo_Modigliani,Amedeo_Modigliani_24.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_24.jpg,Expressionism
698,Amedeo_Modigliani,Amedeo_Modigliani_25.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_25.jpg,Expressionism
699,Amedeo_Modigliani,Amedeo_Modigliani_26.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_26.jpg,Expressionism
700,Amedeo_Modigliani,Amedeo_Modigliani_27.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_27.jpg,Expressionism
701,Amedeo_Modigliani,Amedeo_Modigliani_28.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_28.jpg,Expressionism
702,Amedeo_Modigliani,Amedeo_Modigliani_29.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_29.jpg,Expressionism
703,Amedeo_Modigliani,Amedeo_Modigliani_3.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_3.jpg,Expressionism
704,Amedeo_Modigliani,Amedeo_Modigliani_30.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_30.jpg,Expressionism
705,Amedeo_Modigliani,Amedeo_Modigliani_31.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_31.jpg,Expressionism
706,Amedeo_Modigliani,Amedeo_Modigliani_32.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_32.jpg,Expressionism
707,Amedeo_Modigliani,Amedeo_Modigliani_33.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_33.jpg,Expressionism
708,Amedeo_Modigliani,Amedeo_Modigliani_34.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_34.jpg,Expressionism
709,Amedeo_Modigliani,Amedeo_Modigliani_35.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_35.jpg,Expressionism
710,Amedeo_Modigliani,Amedeo_Modigliani_36.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_36.jpg,Expressionism
711,Amedeo_Modigliani,Amedeo_Modigliani_37.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_37.jpg,Expressionism
712,Amedeo_Modigliani,Amedeo_Modigliani_38.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_38.jpg,Expressionism
713,Amedeo_Modigliani,Amedeo_Modigliani_39.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_39.jpg,Expressionism
714,Amedeo_Modigliani,Amedeo_Modigliani_4.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_4.jpg,Expressionism
715,Amedeo_Modigliani,Amedeo_Modigliani_40.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_40.jpg,Expressionism
716,Amedeo_Modigliani,Amedeo_Modigliani_41.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_41.jpg,Expressionism
717,Amedeo_Modigliani,Amedeo_Modigliani_42.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_42.jpg,Expressionism
718,Amedeo_Modigliani,Amedeo_Modigliani_43.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_43.jpg,Expressionism
719,Amedeo_Modigliani,Amedeo_Modigliani_44.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_44.jpg,Expressionism
720,Amedeo_Modigliani,Amedeo_Modigliani_45.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_45.jpg,Expressionism
721,Amedeo_Modigliani,Amedeo_Modigliani_46.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_46.jpg,Expressionism
722,Amedeo_Modigliani,Amedeo_Modigliani_47.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_47.jpg,Expressionism
723,Amedeo_Modigliani,Amedeo_Modigliani_48.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_48.jpg,Expressionism
724,Amedeo_Modigliani,Amedeo_Modigliani_49.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_49.jpg,Expressionism
725,Amedeo_Modigliani,Amedeo_Modigliani_5.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_5.jpg,Expressionism
726,Amedeo_Modigliani,Amedeo_Modigliani_50.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_50.jpg,Expressionism
727,Amedeo_Modigliani,Amedeo_Modigliani_51.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_51.jpg,Expressionism
728,Amedeo_Modigliani,Amedeo_Modigliani_52.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_52.jpg,Expressionism
729,Amedeo_Modigliani,Amedeo_Modigliani_53.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_53.jpg,Expressionism
730,Amedeo_Modigliani,Amedeo_Modigliani_54.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_54.jpg,Expressionism
731,Amedeo_Modigliani,Amedeo_Modigliani_55.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_55.jpg,Expressionism
732,Amedeo_Modigliani,Amedeo_Modigliani_56.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_56.jpg,Expressionism
733,Amedeo_Modigliani,Amedeo_Modigliani_57.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_57.jpg,Expressionism
734,Amedeo_Modigliani,Amedeo_Modigliani_58.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_58.jpg,Expressionism
735,Amedeo_Modigliani,Amedeo_Modigliani_59.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_59.jpg,Expressionism
736,Amedeo_Modigliani,Amedeo_Modigliani_6.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_6.jpg,Expressionism
737,Amedeo_Modigliani,Amedeo_Modigliani_60.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_60.jpg,Expressionism
738,Amedeo_Modigliani,Amedeo_Modigliani_61.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_61.jpg,Expressionism
739,Amedeo_Modigliani,Amedeo_Modigliani_62.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_62.jpg,Expressionism
740,Amedeo_Modigliani,Amedeo_Modigliani_63.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_63.jpg,Expressionism
741,Amedeo_Modigliani,Amedeo_Modigliani_64.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_64.jpg,Expressionism
742,Amedeo_Modigliani,Amedeo_Modigliani_65.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_65.jpg,Expressionism
743,Amedeo_Modigliani,Amedeo_Modigliani_66.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_66.jpg,Expressionism
744,Amedeo_Modigliani,Amedeo_Modigliani_67.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_67.jpg,Expressionism
745,Amedeo_Modigliani,Amedeo_Modigliani_68.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_68.jpg,Expressionism
746,Amedeo_Modigliani,Amedeo_Modigliani_69.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_69.jpg,Expressionism
747,Amedeo_Modigliani,Amedeo_Modigliani_7.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_7.jpg,Expressionism
748,Amedeo_Modigliani,Amedeo_Modigliani_70.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_70.jpg,Expressionism
749,Amedeo_Modigliani,Amedeo_Modigliani_71.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_71.jpg,Expressionism
750,Amedeo_Modigliani,Amedeo_Modigliani_72.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_72.jpg,Expressionism
751,Amedeo_Modigliani,Amedeo_Modigliani_73.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_73.jpg,Expressionism
752,Amedeo_Modigliani,Amedeo_Modigliani_74.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_74.jpg,Expressionism
753,Amedeo_Modigliani,Amedeo_Modigliani_75.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_75.jpg,Expressionism
754,Amedeo_Modigliani,Amedeo_Modigliani_76.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_76.jpg,Expressionism
755,Amedeo_Modigliani,Amedeo_Modigliani_77.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_77.jpg,Expressionism
756,Amedeo_Modigliani,Amedeo_Modigliani_78.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_78.jpg,Expressionism
757,Amedeo_Modigliani,Amedeo_Modigliani_79.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_79.jpg,Expressionism
758,Amedeo_Modigliani,Amedeo_Modigliani_8.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_8.jpg,Expressionism
759,Amedeo_Modigliani,Amedeo_Modigliani_80.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_80.jpg,Expressionism
760,Amedeo_Modigliani,Amedeo_Modigliani_81.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_81.jpg,Expressionism
761,Amedeo_Modigliani,Amedeo_Modigliani_82.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_82.jpg,Expressionism
762,Amedeo_Modigliani,Amedeo_Modigliani_83.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_83.jpg,Expressionism
763,Amedeo_Modigliani,Amedeo_Modigliani_84.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_84.jpg,Expressionism
764,Amedeo_Modigliani,Amedeo_Modigliani_85.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_85.jpg,Expressionism
765,Amedeo_Modigliani,Amedeo_Modigliani_86.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_86.jpg,Expressionism
766,Amedeo_Modigliani,Amedeo_Modigliani_87.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_87.jpg,Expressionism
767,Amedeo_Modigliani,Amedeo_Modigliani_88.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_88.jpg,Expressionism
768,Amedeo_Modigliani,Amedeo_Modigliani_89.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_89.jpg,Expressionism
769,Amedeo_Modigliani,Amedeo_Modigliani_9.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_9.jpg,Expressionism
770,Amedeo_Modigliani,Amedeo_Modigliani_90.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_90.jpg,Expressionism
771,Amedeo_Modigliani,Amedeo_Modigliani_91.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_91.jpg,Expressionism
772,Amedeo_Modigliani,Amedeo_Modigliani_92.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_92.jpg,Expressionism
773,Amedeo_Modigliani,Amedeo_Modigliani_93.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_93.jpg,Expressionism
774,Amedeo_Modigliani,Amedeo_Modigliani_94.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_94.jpg,Expressionism
775,Amedeo_Modigliani,Amedeo_Modigliani_95.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_95.jpg,Expressionism
776,Amedeo_Modigliani,Amedeo_Modigliani_96.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_96.jpg,Expressionism
777,Amedeo_Modigliani,Amedeo_Modigliani_97.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_97.jpg,Expressionism
778,Amedeo_Modigliani,Amedeo_Modigliani_98.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_98.jpg,Expressionism
779,Amedeo_Modigliani,Amedeo_Modigliani_99.jpg,..\raw_images\Amedeo_Modigliani\Amedeo_Modigliani_99.jpg,Expressionism
780,Andrei_Rublev,Andrei_Rublev_1.jpg,..\raw_images\Andrei_Rublev\Andrei_Rublev_1.jpg,Byzantine Art
781,Andrei_Rublev,Andrei_Rublev_10.jpg,..\raw_images\Andrei_Rublev\Andrei_Rublev_10.jpg,Byzantine Art
782,Andrei_Rublev,Andrei_Rublev_11.jpg,..\raw_images\Andrei_Rublev\Andrei_Rublev_11.jpg,Byzantine Art
783,Andrei_Rublev,Andrei_Rublev_12.jpg,..\raw_images\Andrei_Rublev\Andrei_Rublev_12.jpg,Byzantine Art
784,Andrei_Rublev,Andrei_Rublev_13.jpg,..\raw_images\Andrei_Rublev\Andrei_Rublev_13.jpg,Byzantine Art
785,Andrei_Rublev,Andrei_Rublev_14.jpg,..\raw_images\Andrei_Rublev\Andrei_Rublev_14.jpg,Byzantine Art
786,Andrei_Rublev,Andrei_Rublev_15.jpg,..\raw_images\Andrei_Rublev\Andrei_Rublev_15.jpg,Byzantine Art
787,Andrei_Rublev,Andrei_Rublev_16.jpg,..\raw_images\Andrei_Rublev\Andrei_Rublev_16.jpg,Byzantine Art
788,Andrei_Rublev,Andrei_Rublev_17.jpg,..\raw_images\Andrei_Rublev\Andrei_Rublev_17.jpg,Byzantine Art
789,Andrei_Rublev,Andrei_Rublev_18.jpg,..\raw_images\Andrei_Rublev\Andrei_Rublev_18.jpg,Byzantine Art
790,Andrei_Rublev,Andrei_Rublev_19.jpg,..\raw_images\Andrei_Rublev\Andrei_Rublev_19.jpg,Byzantine Art
791,Andrei_Rublev,Andrei_Rublev_2.jpg,..\raw_images\Andrei_Rublev\Andrei_Rublev_2.jpg,Byzantine Art
